setting	config_id	quant	normalization	imputation	de_method	log2fc	fdr_method	project_count	eligible_projects	eligible_project_rate	failed_projects	failure_rate	median_benchmark_rank	mean_benchmark_rank	rank_iqr	win_frequency
DIA	maxlfq__rots|bh|none|impseq|fc0.5|a0.05|none|k2	maxlfq	none	impseq	rots	0.5	bh	5	5	1.0	0	0.0	231.0	207.42	33.5	0.0
DIA	directlfq__limrots|bh|median|qrilc|fc0.5|a0.05|none|k2	directlfq	median	qrilc	limrots	0.5	bh	5	5	1.0	0	0.0	231.3	211.43999999999997	41.5	0.0
DIA	maxlfq__rots|bh|median|mindet|fc0.5|a0.05|none|k2	maxlfq	median	mindet	rots	0.5	bh	5	5	1.0	0	0.0	231.8	201.02000000000004	98.5	0.0
DIA	maxlfq__limrots|bh|median|mindet|fc0.5|a0.05|none|k2	maxlfq	median	mindet	limrots	0.5	bh	5	5	1.0	0	0.0	232.4	202.12000000000003	83.5	0.0
DIA	maxlfq__limrots|bh|none|none|fc0.5|a0.05|none|k2	maxlfq	none	none	limrots	0.5	bh	5	5	1.0	0	0.0	232.9	207.8	71.70000000000002	0.0
DIA	maxlfq__limrots|bh|none|impseq|fc0.5|a0.05|none|k2	maxlfq	none	impseq	limrots	0.5	bh	5	5	1.0	0	0.0	233.6	215.24	7.0	0.0
DIA	maxlfq__rots|bh|none|impseqrob|fc0.5|a0.05|none|k2	maxlfq	none	impseqrob	rots	0.5	bh	5	5	1.0	0	0.0	234.1	207.95999999999998	35.099999999999994	0.0
DIA	directlfq__limrots|bh|median|minprob|fc0.5|a0.05|none|k2	directlfq	median	minprob	limrots	0.5	bh	5	5	1.0	0	0.0	236.5	214.12000000000003	46.900000000000006	0.0
DIA	maxlfq__limrots|bh|none|impseqrob|fc0.5|a0.05|none|k2	maxlfq	none	impseqrob	limrots	0.5	bh	5	5	1.0	0	0.0	238.5	215.56	7.300000000000011	0.0
DIA	directlfq__limrots|bh|none|none|fc0.5|a0.05|none|k2	directlfq	none	none	limrots	0.5	bh	5	5	1.0	0	0.0	241.5	213.21999999999997	39.599999999999994	0.0
DIA	directlfq__rots|bh|median|knn|fc0.5|a0.05|none|k2	directlfq	median	knn	rots	0.5	bh	5	5	1.0	0	0.0	252.2	227.35999999999999	3.0	0.0
DIA	maxlfq__limrots|bh|median|none|fc0.5|a0.05|none|k2	maxlfq	median	none	limrots	0.5	bh	5	5	1.0	0	0.0	257.2	232.48000000000002	34.30000000000001	0.0
DIA	maxlfq__rots|bh|median|none|fc0.5|a0.05|none|k2	maxlfq	median	none	rots	0.5	bh	5	5	1.0	0	0.0	257.8	230.94	37.10000000000002	0.0
DIA	directlfq__rots|bh|median|seqknn|fc0.5|a0.05|none|k2	directlfq	median	seqknn	rots	0.5	bh	5	5	1.0	0	0.0	258.7	233.14000000000001	17.50000000000003	0.0
DIA	maxlfq__limrots|bh|median|knn|fc0.5|a0.05|none|k2	maxlfq	median	knn	limrots	0.5	bh	5	5	1.0	0	0.0	260.8	230.67999999999998	32.70000000000002	0.0
DIA	maxlfq__rots|bh|median|impseq|fc0.5|a0.05|none|k2	maxlfq	median	impseq	rots	0.5	bh	5	5	1.0	0	0.0	261.1	231.0	36.69999999999999	0.0
DIA	maxlfq__rots|bh|median|knn|fc0.5|a0.05|none|k2	maxlfq	median	knn	rots	0.5	bh	5	5	1.0	0	0.0	261.2	230.24	36.10000000000002	0.0
DIA	maxlfq__limrots|bh|median|impseq|fc0.5|a0.05|none|k2	maxlfq	median	impseq	limrots	0.5	bh	5	5	1.0	0	0.0	264.0	227.51999999999998	34.5	0.0
DIA	maxlfq__rots|bh|median|impseqrob|fc0.5|a0.05|none|k2	maxlfq	median	impseqrob	rots	0.5	bh	5	5	1.0	0	0.0	264.6	227.24	34.29999999999998	0.0
DIA	maxlfq__limrots|bh|median|impseqrob|fc0.5|a0.05|none|k2	maxlfq	median	impseqrob	limrots	0.5	bh	5	5	1.0	0	0.0	264.6	228.1	28.099999999999966	0.0
DIA	maxlfq__rots|bh|median|seqknn|fc0.5|a0.05|none|k2	maxlfq	median	seqknn	rots	0.5	bh	5	5	1.0	0	0.0	264.8	232.37999999999997	41.099999999999994	0.0
DIA	maxlfq__limrots|bh|median|seqknn|fc0.5|a0.05|none|k2	maxlfq	median	seqknn	limrots	0.5	bh	5	5	1.0	0	0.0	266.6	234.04000000000002	36.30000000000001	0.0
DIA	directlfq__rots|bh|median|impseq|fc0.5|a0.05|none|k2	directlfq	median	impseq	rots	0.5	bh	5	5	1.0	0	0.0	267.0	236.35999999999999	20.100000000000023	0.0
DIA	directlfq__rots|bh|median|impseqrob|fc0.5|a0.05|none|k2	directlfq	median	impseqrob	rots	0.5	bh	5	5	1.0	0	0.0	268.0	235.85999999999999	16.80000000000001	0.0
DIA	directlfq__limrots|bh|median|none|fc0.5|a0.05|none|k2	directlfq	median	none	limrots	0.5	bh	5	5	1.0	0	0.0	268.6	234.2	32.099999999999966	0.0
DIA	directlfq__limrots|bh|median|impseq|fc0.5|a0.05|none|k2	directlfq	median	impseq	limrots	0.5	bh	5	5	1.0	0	0.0	268.8	236.95999999999998	18.900000000000006	0.0
DIA	directlfq__limrots|bh|median|seqknn|fc0.5|a0.05|none|k2	directlfq	median	seqknn	limrots	0.5	bh	5	5	1.0	0	0.0	268.8	239.4	19.399999999999977	0.0
DIA	directlfq__limrots|bh|median|knn|fc0.5|a0.05|none|k2	directlfq	median	knn	limrots	0.5	bh	5	5	1.0	0	0.0	269.2	237.66	20.799999999999983	0.0
DIA	directlfq__limrots|bh|median|impseqrob|fc0.5|a0.05|none|k2	directlfq	median	impseqrob	limrots	0.5	bh	5	5	1.0	0	0.0	269.8	236.45999999999998	19.5	0.0
DIA	directlfq__rots|bh|median|none|fc0.5|a0.05|none|k2	directlfq	median	none	rots	0.5	bh	5	5	1.0	0	0.0	270.4	233.11999999999998	31.69999999999999	0.0
LFQ	directlfq__deqms|bh|none|seqknn|fc0.5|a0.05|none|k2	directlfq	none	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	45.8	50.11666666666667	51.0	0.0
LFQ	directlfq__limma|bh|none|mindet|fc0.5|a0.05|none|k2	directlfq	none	mindet	limma	0.5	bh	6	6	1.0	0	0.0	46.5	45.800000000000004	25.35	0.0
LFQ	directlfq__deqms|bh|none|mindet|fc0.5|a0.05|none|k2	directlfq	none	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	46.8	48.916666666666664	42.175	0.0
LFQ	directlfq__deqms|bh|none|impseq|fc0.5|a0.05|none|k2	directlfq	none	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	47.8	56.49999999999999	53.8	0.0
LFQ	directlfq__deqms|bh|none|impseqrob|fc0.5|a0.05|none|k2	directlfq	none	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	49.15	75.31666666666668	46.125000000000014	0.0
LFQ	directlfq__deqms|bh|none|knn|fc0.5|a0.05|none|k2	directlfq	none	knn	deqms	0.5	bh	6	6	1.0	0	0.0	52.3	56.800000000000004	45.599999999999994	0.0
LFQ	directlfq__limma|bh|none|seqknn|fc0.5|a0.05|none|k2	directlfq	none	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	54.3	55.03333333333333	15.775000000000006	0.0
LFQ	directlfq__limma|bh|none|knn|fc0.5|a0.05|none|k2	directlfq	none	knn	limma	0.5	bh	6	6	1.0	0	0.0	62.9	61.28333333333333	27.424999999999997	0.0
LFQ	directlfq__limma|bh|none|minprob|fc0.5|a0.05|none|k2	directlfq	none	minprob	limma	0.5	bh	6	6	1.0	0	0.0	64.0	61.1	5.799999999999997	0.0
LFQ	directlfq__limma|bh|none|none|fc0.5|a0.05|none|k2	directlfq	none	none	limma	0.5	bh	6	6	1.0	0	0.0	65.25	75.85000000000001	13.524999999999999	0.0
LFQ	directlfq__deqms|bh|none|minprob|fc0.5|a0.05|none|k2	directlfq	none	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	65.4	61.66666666666666	40.7	0.0
LFQ	directlfq__limma|bh|none|impseqrob|fc0.5|a0.05|none|k2	directlfq	none	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	67.15	84.03333333333332	31.949999999999996	0.0
LFQ	directlfq__limma|bh|none|impseq|fc0.5|a0.05|none|k2	directlfq	none	impseq	limma	0.5	bh	6	6	1.0	0	0.0	67.80000000000001	67.89999999999999	32.75	0.0
LFQ	maxlfq__deqms|bh|none|seqknn|fc0.5|a0.05|none|k2	maxlfq	none	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	67.80000000000001	70.58333333333334	42.949999999999996	0.0
LFQ	directlfq__deqms|bh|none|none|fc0.5|a0.05|none|k2	directlfq	none	none	deqms	0.5	bh	6	6	1.0	0	0.0	73.7	75.2	34.35000000000001	0.0
LFQ	maxlfq__limma|bh|none|seqknn|fc0.5|a0.05|none|k2	maxlfq	none	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	74.85	78.21666666666665	37.675	0.0
LFQ	directlfq__limma|bh|none|qrilc|fc0.5|a0.05|none|k2	directlfq	none	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	76.1	77.60000000000001	17.700000000000003	0.0
LFQ	maxlfq__deqms|bh|none|mindet|fc0.5|a0.05|none|k2	maxlfq	none	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	84.30000000000001	77.10000000000001	29.450000000000003	0.0
LFQ	directlfq__limrots|bh|none|minprob|fc0.5|a0.05|none|k2	directlfq	none	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	88.3	86.28333333333335	110.12499999999999	0.0
LFQ	maxlfq__limma|bh|none|mindet|fc0.5|a0.05|none|k2	maxlfq	none	mindet	limma	0.5	bh	6	6	1.0	0	0.0	88.9	84.33333333333334	35.20000000000002	0.0
LFQ	directlfq__limma|bh|median|seqknn|fc0.5|a0.05|none|k2	directlfq	median	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	89.0	108.83333333333336	56.40000000000002	0.0
LFQ	directlfq__limma|bh|median|knn|fc0.5|a0.05|none|k2	directlfq	median	knn	limma	0.5	bh	6	6	1.0	0	0.0	89.25	114.31666666666666	36.675	0.0
LFQ	directlfq__deqms|bh|none|qrilc|fc0.5|a0.05|none|k2	directlfq	none	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	89.6	84.46666666666665	34.05000000000001	0.0
LFQ	maxlfq__deqms|bh|none|minprob|fc0.5|a0.05|none|k2	maxlfq	none	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	90.2	80.83333333333333	59.30000000000001	0.0
LFQ	directlfq__deqms|bh|median|seqknn|fc0.5|a0.05|none|k2	directlfq	median	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	91.95	118.18333333333334	65.47500000000001	0.0
LFQ	maxlfq__deqms|bh|none|impseqrob|fc0.5|a0.05|none|k2	maxlfq	none	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	95.69999999999999	98.66666666666667	80.60000000000001	0.0
LFQ	directlfq__rots|bh|none|mindet|fc0.5|a0.05|none|k2	directlfq	none	mindet	rots	0.5	bh	6	6	1.0	0	0.0	95.85	90.56666666666666	62.650000000000006	0.0
LFQ	directlfq__limma|bh|median|impseqrob|fc0.5|a0.05|none|k2	directlfq	median	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	97.55	132.65	39.67499999999998	0.0
LFQ	directlfq__deqms|bh|median|knn|fc0.5|a0.05|none|k2	directlfq	median	knn	deqms	0.5	bh	6	6	1.0	0	0.0	98.5	122.99999999999999	51.900000000000006	0.0
LFQ	maxlfq__limma|bh|none|impseqrob|fc0.5|a0.05|none|k2	maxlfq	none	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	99.0	108.95	49.22500000000001	0.0
LFQ	pibaq__deqms|bh|none|seqknn|fc0.5|a0.05|none|k2	pibaq	none	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	99.0	114.89999999999999	108.05	0.0
LFQ	directlfq__limma|bh|median|mindet|fc0.5|a0.05|none|k2	directlfq	median	mindet	limma	0.5	bh	6	6	1.0	0	0.0	101.3	118.46666666666668	90.25000000000003	0.0
LFQ	pibaq__limma|bh|none|seqknn|fc0.5|a0.05|none|k2	pibaq	none	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	103.0	126.48333333333333	111.85	0.0
LFQ	directlfq__rots|bh|none|seqknn|fc0.5|a0.05|none|k2	directlfq	none	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	103.3	92.55	84.7	0.0
LFQ	directlfq__deqms|bh|median|impseq|fc0.5|a0.05|none|k2	directlfq	median	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	103.3	124.46666666666665	67.44999999999999	0.0
LFQ	directlfq__limrots|bh|none|mindet|fc0.5|a0.05|none|k2	directlfq	none	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	104.0	84.35	99.475	0.0
LFQ	directlfq__limma|bh|median|none|fc0.5|a0.05|none|k2	directlfq	median	none	limma	0.5	bh	6	6	1.0	0	0.0	104.30000000000001	126.26666666666667	39.29999999999998	0.0
LFQ	maxlfq__rots|bh|none|seqknn|fc0.5|a0.05|none|k2	maxlfq	none	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	104.7	115.18333333333332	59.34999999999998	0.0
LFQ	directlfq__limrots|bh|none|seqknn|fc0.5|a0.05|none|k2	directlfq	none	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	104.9	91.08333333333333	90.24999999999999	0.0
LFQ	maxlfq__limma|bh|none|qrilc|fc0.5|a0.05|none|k2	maxlfq	none	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	105.5	113.93333333333334	60.84999999999998	0.0
LFQ	directlfq__limma|bh|median|impseq|fc0.5|a0.05|none|k2	directlfq	median	impseq	limma	0.5	bh	6	6	1.0	0	0.0	105.69999999999999	119.16666666666667	63.85000000000001	0.0
LFQ	maxlfq__limma|bh|none|minprob|fc0.5|a0.05|none|k2	maxlfq	none	minprob	limma	0.5	bh	6	6	1.0	0	0.0	106.25	94.88333333333333	39.525000000000006	0.0
LFQ	maxlfq__deqms|bh|none|knn|fc0.5|a0.05|none|k2	maxlfq	none	knn	deqms	0.5	bh	6	6	1.0	0	0.0	109.0	94.3	82.29999999999998	0.0
LFQ	maxlfq__deqms|bh|none|impseq|fc0.5|a0.05|none|k2	maxlfq	none	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	109.0	95.5	53.75	0.0
LFQ	maxlfq__deqms|bh|none|qrilc|fc0.5|a0.05|none|k2	maxlfq	none	qrilc	deqms	0.5	bh	6	6	1.0	0	0.0	110.19999999999999	103.66666666666667	65.44999999999999	0.0
LFQ	maxlfq__limrots|bh|none|mindet|fc0.5|a0.05|none|k2	maxlfq	none	mindet	limrots	0.5	bh	6	6	1.0	0	0.0	110.2	117.88333333333333	81.30000000000001	0.0
LFQ	directlfq__deqms|bh|median|impseqrob|fc0.5|a0.05|none|k2	directlfq	median	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	110.4	138.66666666666666	61.59999999999998	0.0
LFQ	maxlfq__limma|bh|none|knn|fc0.5|a0.05|none|k2	maxlfq	none	knn	limma	0.5	bh	6	6	1.0	0	0.0	111.75	104.48333333333335	68.825	0.0
LFQ	directlfq__rots|bh|none|minprob|fc0.5|a0.05|none|k2	directlfq	none	minprob	rots	0.5	bh	6	6	1.0	0	0.0	114.2	99.28333333333335	89.57500000000002	0.0
LFQ	maxlfq__limrots|bh|none|seqknn|fc0.5|a0.05|none|k2	maxlfq	none	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	114.4	124.7	39.150000000000006	0.0
LFQ	maxlfq__limma|bh|none|impseq|fc0.5|a0.05|none|k2	maxlfq	none	impseq	limma	0.5	bh	6	6	1.0	0	0.0	115.44999999999999	108.30000000000001	41.97500000000001	0.0
LFQ	directlfq__rots|bh|none|knn|fc0.5|a0.05|none|k2	directlfq	none	knn	rots	0.5	bh	6	6	1.0	0	0.0	116.5	110.71666666666665	74.30000000000001	0.0
LFQ	directlfq__deqms|bh|median|none|fc0.5|a0.05|none|k2	directlfq	median	none	deqms	0.5	bh	6	6	1.0	0	0.0	116.60000000000001	135.96666666666667	55.89999999999999	0.0
LFQ	directlfq__limma|bh|median|minprob|fc0.5|a0.05|none|k2	directlfq	median	minprob	limma	0.5	bh	6	6	1.0	0	0.0	117.8	133.23333333333332	60.099999999999994	0.0
LFQ	directlfq__rots|bh|none|impseq|fc0.5|a0.05|none|k2	directlfq	none	impseq	rots	0.5	bh	6	6	1.0	0	0.0	120.1	109.78333333333332	108.5	0.0
LFQ	directlfq__limrots|bh|none|qrilc|fc0.5|a0.05|none|k2	directlfq	none	qrilc	limrots	0.5	bh	6	6	1.0	0	0.0	120.14999999999999	103.01666666666667	71.375	0.0
LFQ	directlfq__limrots|bh|none|knn|fc0.5|a0.05|none|k2	directlfq	none	knn	limrots	0.5	bh	6	6	1.0	0	0.0	120.55	107.7	87.075	0.0
LFQ	directlfq__deqms|bh|median|mindet|fc0.5|a0.05|none|k2	directlfq	median	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	121.0	132.76666666666668	83.55	0.0
LFQ	directlfq__limrots|bh|none|none|fc0.5|a0.05|none|k2	directlfq	none	none	limrots	0.5	bh	6	6	1.0	0	0.0	121.44999999999999	111.84999999999998	72.02499999999999	0.0
LFQ	directlfq__rots|bh|none|none|fc0.5|a0.05|none|k2	directlfq	none	none	rots	0.5	bh	6	6	1.0	0	0.0	121.55	122.13333333333334	56.42500000000001	0.0
LFQ	maxlfq__deqms|bh|none|none|fc0.5|a0.05|none|k2	maxlfq	none	none	deqms	0.5	bh	6	6	1.0	0	0.0	121.7	123.16666666666667	153.95000000000002	0.0
LFQ	directlfq__limrots|bh|none|impseq|fc0.5|a0.05|none|k2	directlfq	none	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	122.3	110.78333333333335	106.5	0.0
LFQ	maxlfq__limma|bh|median|seqknn|fc0.5|a0.05|none|k2	maxlfq	median	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	122.5	123.71666666666668	43.17500000000001	0.0
LFQ	pibaq__limma|bh|none|mindet|fc0.5|a0.05|none|k2	pibaq	none	mindet	limma	0.5	bh	6	6	1.0	0	0.0	125.4	148.6166666666667	96.52499999999999	0.0
LFQ	maxlfq__limrots|bh|none|minprob|fc0.5|a0.05|none|k2	maxlfq	none	minprob	limrots	0.5	bh	6	6	1.0	0	0.0	125.7	129.35	64.95000000000002	0.0
LFQ	maxlfq__deqms|bh|median|seqknn|fc0.5|a0.05|none|k2	maxlfq	median	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	126.0	126.19999999999999	38.19999999999999	0.0
LFQ	pibaq__deqms|bh|median|seqknn|fc0.5|a0.05|none|k2	pibaq	median	seqknn	deqms	0.5	bh	6	6	1.0	0	0.0	126.05000000000001	127.41666666666667	45.375000000000014	0.0
LFQ	maxlfq__limma|bh|none|none|fc0.5|a0.05|none|k2	maxlfq	none	none	limma	0.5	bh	6	6	1.0	0	0.0	126.75	130.98333333333332	139.475	0.0
LFQ	pibaq__deqms|bh|none|mindet|fc0.5|a0.05|none|k2	pibaq	none	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	128.7	141.73333333333332	94.44999999999999	0.0
LFQ	maxlfq__rots|bh|none|impseq|fc0.5|a0.05|none|k2	maxlfq	none	impseq	rots	0.5	bh	6	6	1.0	0	0.0	129.0	136.46666666666667	67.60000000000001	0.0
LFQ	pibaq__deqms|bh|none|impseq|fc0.5|a0.05|none|k2	pibaq	none	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	131.2	138.9333333333333	112.1	0.0
LFQ	pibaq__limma|bh|median|none|fc0.5|a0.05|none|k2	pibaq	median	none	limma	0.5	bh	6	6	1.0	0	0.0	131.2	140.06666666666666	59.39999999999999	0.0
LFQ	pibaq__deqms|bh|median|none|fc0.5|a0.05|none|k2	pibaq	median	none	deqms	0.5	bh	6	6	1.0	0	0.0	133.2	145.16666666666666	101.89999999999999	0.0
LFQ	pibaq__limma|bh|none|impseq|fc0.5|a0.05|none|k2	pibaq	none	impseq	limma	0.5	bh	6	6	1.0	0	0.0	133.5	148.33333333333334	107.35000000000001	0.0
LFQ	directlfq__limrots|bh|none|impseqrob|fc0.5|a0.05|none|k2	directlfq	none	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	133.6	126.68333333333332	149.32500000000002	0.0
LFQ	directlfq__rots|bh|none|impseqrob|fc0.5|a0.05|none|k2	directlfq	none	impseqrob	rots	0.5	bh	6	6	1.0	0	0.0	134.8	128.21666666666667	135.27499999999998	0.0
LFQ	directlfq__limma|bh|median|qrilc|fc0.5|a0.05|none|k2	directlfq	median	qrilc	limma	0.5	bh	6	6	1.0	0	0.0	137.2	143.9333333333333	45.150000000000006	0.0
LFQ	pibaq__deqms|bh|median|knn|fc0.5|a0.05|none|k2	pibaq	median	knn	deqms	0.5	bh	6	6	1.0	0	0.0	137.3	135.83333333333334	42.250000000000014	0.0
LFQ	pibaq__limma|bh|median|impseqrob|fc0.5|a0.05|none|k2	pibaq	median	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	137.3	151.68333333333334	59.19999999999999	0.0
LFQ	pibaq__deqms|bh|median|impseqrob|fc0.5|a0.05|none|k2	pibaq	median	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	137.7	148.20000000000002	78.7	0.0
LFQ	directlfq__rots|bh|none|qrilc|fc0.5|a0.05|none|k2	directlfq	none	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	138.8	123.3	36.30000000000001	0.0
LFQ	directlfq__deqms|bh|median|minprob|fc0.5|a0.05|none|k2	directlfq	median	minprob	deqms	0.5	bh	6	6	1.0	0	0.0	139.4	145.5	75.8	0.0
LFQ	maxlfq__limrots|bh|none|impseq|fc0.5|a0.05|none|k2	maxlfq	none	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	140.6	142.01666666666665	74.35000000000001	0.0
LFQ	pibaq__limma|bh|median|knn|fc0.5|a0.05|none|k2	pibaq	median	knn	limma	0.5	bh	6	6	1.0	0	0.0	141.5	134.36666666666667	24.150000000000034	0.0
LFQ	pibaq__limma|bh|median|seqknn|fc0.5|a0.05|none|k2	pibaq	median	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	142.3	127.63333333333334	46.500000000000014	0.0
LFQ	maxlfq__limma|bh|median|mindet|fc0.5|a0.05|none|k2	maxlfq	median	mindet	limma	0.5	bh	6	6	1.0	0	0.0	142.5	148.1	19.650000000000006	0.0
LFQ	directlfq__rots|bh|median|knn|fc0.5|a0.05|none|k2	directlfq	median	knn	rots	0.5	bh	6	6	1.0	0	0.0	142.65	131.15	88.67499999999998	0.0
LFQ	pibaq__limma|bh|none|none|fc0.5|a0.05|none|k2	pibaq	none	none	limma	0.5	bh	6	6	1.0	0	0.0	142.8	146.30000000000004	93.4	0.0
LFQ	pibaq__deqms|bh|none|knn|fc0.5|a0.05|none|k2	pibaq	none	knn	deqms	0.5	bh	6	6	1.0	0	0.0	144.2	134.66666666666666	105.35000000000001	0.0
LFQ	maxlfq__limrots|bh|none|knn|fc0.5|a0.05|none|k2	maxlfq	none	knn	limrots	0.5	bh	6	6	1.0	0	0.0	145.6	147.4	48.000000000000014	0.0
LFQ	pibaq__deqms|bh|none|none|fc0.5|a0.05|none|k2	pibaq	none	none	deqms	0.5	bh	6	6	1.0	0	0.0	146.0	139.83333333333334	91.05000000000001	0.0
LFQ	maxlfq__deqms|bh|median|mindet|fc0.5|a0.05|none|k2	maxlfq	median	mindet	deqms	0.5	bh	6	6	1.0	0	0.0	146.5	149.6	19.399999999999977	0.0
LFQ	maxlfq__rots|bh|none|mindet|fc0.5|a0.05|none|k2	maxlfq	none	mindet	rots	0.5	bh	6	6	1.0	0	0.0	146.6	132.78333333333333	95.25	0.0
LFQ	directlfq__rots|bh|median|minprob|fc0.5|a0.05|none|k2	directlfq	median	minprob	rots	0.5	bh	6	6	1.0	0	0.0	146.85	144.46666666666667	116.875	0.0
LFQ	maxlfq__rots|bh|none|knn|fc0.5|a0.05|none|k2	maxlfq	none	knn	rots	0.5	bh	6	6	1.0	0	0.0	148.2	149.13333333333333	44.7	0.0
LFQ	maxlfq__deqms|bh|median|impseq|fc0.5|a0.05|none|k2	maxlfq	median	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	148.3	149.23333333333332	53.45000000000002	0.0
LFQ	directlfq__rots|bh|median|qrilc|fc0.5|a0.05|none|k2	directlfq	median	qrilc	rots	0.5	bh	6	6	1.0	0	0.0	148.8	151.43333333333334	67.5	0.0
LFQ	maxlfq__limma|bh|median|impseqrob|fc0.5|a0.05|none|k2	maxlfq	median	impseqrob	limma	0.5	bh	6	6	1.0	0	0.0	149.5	150.85	103.17499999999998	0.0
LFQ	maxlfq__rots|bh|median|impseq|fc0.5|a0.05|none|k2	maxlfq	median	impseq	rots	0.5	bh	6	6	1.0	0	0.0	149.85	161.79999999999998	75.79999999999998	0.0
LFQ	pibaq__limrots|bh|none|seqknn|fc0.5|a0.05|none|k2	pibaq	none	seqknn	limrots	0.5	bh	6	6	1.0	0	0.0	149.9	165.71666666666667	57.87500000000003	0.0
LFQ	directlfq__rots|bh|median|seqknn|fc0.5|a0.05|none|k2	directlfq	median	seqknn	rots	0.5	bh	6	6	1.0	0	0.0	150.25	145.6833333333333	119.825	0.0
LFQ	directlfq__rots|bh|median|none|fc0.5|a0.05|none|k2	directlfq	median	none	rots	0.5	bh	6	6	1.0	0	0.0	150.3	154.03333333333333	86.0	0.0
LFQ	maxlfq__deqms|bh|median|impseqrob|fc0.5|a0.05|none|k2	maxlfq	median	impseqrob	deqms	0.5	bh	6	6	1.0	0	0.0	150.5	150.63333333333333	106.94999999999999	0.0
LFQ	sum__limma|bh|median|mindet|fc0.5|a0.05|none|k2	sum	median	mindet	limma	0.5	bh	6	6	1.0	0	0.0	150.8	158.35	13.149999999999977	0.0
LFQ	pibaq__limma|bh|none|minprob|fc0.5|a0.05|none|k2	pibaq	none	minprob	limma	0.5	bh	6	6	1.0	0	0.0	150.8	166.78333333333333	63.85000000000002	0.0
LFQ	maxlfq__limrots|bh|median|impseq|fc0.5|a0.05|none|k2	maxlfq	median	impseq	limrots	0.5	bh	6	6	1.0	0	0.0	151.5	171.21666666666667	65.375	0.0
LFQ	pibaq__deqms|bh|median|impseq|fc0.5|a0.05|none|k2	pibaq	median	impseq	deqms	0.5	bh	6	6	1.0	0	0.0	151.7	139.03333333333333	75.9	0.0
LFQ	pibaq__limma|bh|median|mindet|fc0.5|a0.05|none|k2	pibaq	median	mindet	limma	0.5	bh	6	6	1.0	0	0.0	151.9	156.76666666666665	71.74999999999999	0.0
LFQ	sum__limma|bh|median|seqknn|fc0.5|a0.05|none|k2	sum	median	seqknn	limma	0.5	bh	6	6	1.0	0	0.0	152.45	152.58333333333334	46.07499999999999	0.0
LFQ	maxlfq__limma|bh|median|impseq|fc0.5|a0.05|none|k2	maxlfq	median	impseq	limma	0.5	bh	6	6	1.0	0	0.0	152.7	151.31666666666666	51.275000000000006	0.0
LFQ	pibaq__limma|bh|none|knn|fc0.5|a0.05|none|k2	pibaq	none	knn	limma	0.5	bh	6	6	1.0	0	0.0	153.0	147.43333333333337	95.8	0.0
LFQ	maxlfq__limrots|bh|none|impseqrob|fc0.5|a0.05|none|k2	maxlfq	none	impseqrob	limrots	0.5	bh	6	6	1.0	0	0.0	153.4	146.4	89.05000000000001	0.0
LFQ	maxlfq__rots|bh|none|minprob|fc0.5|a0.05|none|k2	maxlfq	none	minprob	rots	0.5	bh	6	6	1.0	0	0.0	153.9	139.81666666666666	77.82499999999999	0.0
